Order ID,Order Date,Sales,Quantity,Category,Cluster
CA-5353,2026-12-02,958.37,7,Technology,2
CA-5354,2026-12-03,545.7,5,Technology,2
CA-5355,2026-12-04,609.04,8,Technology,1
CA-5356,2026-12-05,228.28,5,Office Supplies,0
CA-5357,2026-12-06,629.39,3,Furniture,2
CA-5358,2026-12-07,575.89,9,Furniture,1
CA-5359,2026-12-08,192.99,7,Furniture,1
CA-5360,2026-12-09,68.99,5,Furniture,0
CA-5361,2026-12-10,608.32,7,Technology,1
CA-5362,2026-12-11,766.06,9,Office Supplies,1
CA-5363,2026-12-12,528.17,5,Office Supplies,1
CA-5364,2026-12-13,234.5,7,Furniture,1
CA-5365,2026-12-14,669.86,9,Technology,1
CA-5366,2026-12-15,89.3,1,Office Supplies,0
CA-5367,2026-12-16,447.42,4,Office Supplies,0
CA-5368,2026-12-17,171.73,1,Furniture,0
CA-5369,2026-12-18,192.61,8,Office Supplies,1
CA-5370,2026-12-19,210.27,3,Furniture,0
CA-5371,2026-12-20,392.84,2,Technology,0
CA-5372,2026-12-21,60.64,4,Furniture,0
CA-5373,2026-12-22,403.82,3,Office Supplies,0
CA-5374,2026-12-23,516.59,5,Furniture,1
CA-5375,2026-12-24,488.46,8,Furniture,1
CA-5376,2026-12-25,388.96,8,Furniture,1
CA-5377,2026-12-26,840.76,7,Furniture,1
CA-5378,2026-12-27,153.87,8,Furniture,1
CA-5379,2026-12-28,510.64,5,Furniture,1
CA-5380,2026-12-29,71.42,6,Office Supplies,0
CA-5381,2026-12-30,80.44,8,Furniture,1
CA-5382,2026-12-31,578.13,1,Office Supplies,2
CA-5383,2027-01-01,570.36,6,Furniture,1
CA-5384,2027-01-02,879.25,6,Technology,2
CA-5385,2027-01-03,562.29,5,Furniture,2
CA-5386,2027-01-04,960.19,4,Office Supplies,2
CA-5387,2027-01-05,58.21,1,Office Supplies,0
CA-5388,2027-01-06,107.03,8,Technology,1
CA-5389,2027-01-07,53.63,6,Furniture,0
CA-5390,2027-01-08,193.42,3,Technology,0
CA-5391,2027-01-09,545.86,3,Furniture,2
CA-5392,2027-01-10,649.12,6,Furniture,1
CA-5393,2027-01-11,55.13,7,Office Supplies,1
CA-5394,2027-01-12,946.51,8,Technology,1
CA-5395,2027-01-13,843.74,5,Technology,2
CA-5396,2027-01-14,303.65,6,Office Supplies,1
CA-5397,2027-01-15,86.42,1,Office Supplies,0
CA-5398,2027-01-16,178.19,6,Technology,0
CA-5399,2027-01-17,135.67,9,Office Supplies,1
CA-5400,2027-01-18,132.05,4,Furniture,0
CA-5401,2027-01-19,523.38,1,Technology,2
CA-5402,2027-01-20,253.39,9,Technology,1
CA-5403,2027-01-21,364.56,4,Office Supplies,0
CA-5404,2027-01-22,989.61,2,Furniture,2
CA-5405,2027-01-23,687.47,1,Technology,2
CA-5406,2027-01-24,949.49,3,Technology,2
CA-5407,2027-01-25,151.13,7,Furniture,1
CA-5408,2027-01-26,388.32,2,Office Supplies,0
CA-5409,2027-01-27,559.18,9,Office Supplies,1
CA-5410,2027-01-28,85.99,2,Office Supplies,0
CA-5411,2027-01-29,14.15,5,Office Supplies,0
CA-5412,2027-01-30,673.73,8,Furniture,1
CA-5413,2027-01-31,645.4,8,Furniture,1
CA-5414,2027-02-01,416.68,3,Technology,0
CA-5415,2027-02-02,494.75,2,Technology,0
CA-5416,2027-02-03,421.29,9,Furniture,1
CA-5417,2027-02-04,33.76,3,Technology,0
CA-5418,2027-02-05,342.02,8,Furniture,1
CA-5419,2027-02-06,185.31,2,Office Supplies,0
CA-5420,2027-02-07,107.44,3,Furniture,0
CA-5421,2027-02-08,957.15,1,Furniture,2
CA-5422,2027-02-09,603.37,6,Technology,1
CA-5423,2027-02-10,731.37,7,Furniture,1
CA-5424,2027-02-11,322.21,4,Office Supplies,0
CA-5425,2027-02-12,399.22,1,Office Supplies,0
CA-5426,2027-02-13,244.55,3,Technology,0
CA-5427,2027-02-14,106.0,9,Technology,1
CA-5428,2027-02-15,187.24,5,Furniture,0
CA-5429,2027-02-16,799.54,6,Technology,2
CA-5430,2027-02-17,680.77,4,Office Supplies,2
CA-5431,2027-02-18,551.46,1,Technology,2
CA-5432,2027-02-19,480.34,5,Technology,1
CA-5433,2027-02-20,923.21,5,Office Supplies,2
CA-5434,2027-02-21,82.01,5,Furniture,0
CA-5435,2027-02-22,287.79,6,Furniture,1
CA-5436,2027-02-23,356.44,2,Technology,0
CA-5437,2027-02-24,784.6,1,Office Supplies,2
CA-5438,2027-02-25,992.59,2,Office Supplies,2
CA-5439,2027-02-26,248.26,6,Office Supplies,1
CA-5440,2027-02-27,875.56,5,Furniture,2
CA-5441,2027-02-28,832.32,5,Office Supplies,2
CA-5442,2027-03-01,232.41,6,Office Supplies,0
CA-5443,2027-03-02,405.34,7,Furniture,1
CA-5444,2027-03-03,415.58,9,Office Supplies,1
CA-5445,2027-03-04,978.44,7,Furniture,2
CA-5446,2027-03-05,189.08,2,Technology,0
CA-5447,2027-03-06,801.17,6,Technology,2
CA-5448,2027-03-07,340.85,9,Technology,1
CA-5449,2027-03-08,733.56,7,Technology,1
CA-5450,2027-03-09,425.81,2,Technology,0
CA-5451,2027-03-10,582.58,3,Furniture,2
CA-5452,2027-03-11,834.29,8,Furniture,1
CA-5453,2027-03-12,806.12,9,Furniture,1
CA-5454,2027-03-13,867.76,4,Office Supplies,2
CA-5455,2027-03-14,69.02,9,Technology,1
CA-5456,2027-03-15,695.13,2,Office Supplies,2
CA-5457,2027-03-16,148.59,5,Office Supplies,0
CA-5458,2027-03-17,421.66,2,Office Supplies,0
CA-5459,2027-03-18,553.1,1,Technology,2
CA-5460,2027-03-19,408.71,5,Office Supplies,0
CA-5461,2027-03-20,524.42,2,Technology,2
CA-5462,2027-03-21,996.56,7,Technology,2
CA-5463,2027-03-22,143.87,8,Technology,1
CA-5464,2027-03-23,678.7,2,Office Supplies,2
CA-5465,2027-03-24,402.04,7,Technology,1
CA-5466,2027-03-25,141.68,4,Technology,0
CA-5467,2027-03-26,167.15,1,Furniture,0
CA-5468,2027-03-27,949.78,3,Office Supplies,2
CA-5469,2027-03-28,880.81,1,Furniture,2
CA-5470,2027-03-29,907.97,5,Furniture,2
CA-5471,2027-03-30,991.62,8,Office Supplies,1
CA-5472,2027-03-31,216.23,1,Furniture,0
CA-5473,2027-04-01,361.88,9,Technology,1
CA-5474,2027-04-02,672.53,3,Furniture,2
CA-5475,2027-04-03,488.96,5,Furniture,1
CA-5476,2027-04-04,424.21,9,Technology,1
CA-5477,2027-04-05,364.23,5,Furniture,0
CA-5478,2027-04-06,597.84,9,Technology,1
CA-5479,2027-04-07,579.84,8,Office Supplies,1
CA-5480,2027-04-08,169.84,7,Furniture,1
CA-5481,2027-04-09,477.02,1,Office Supplies,0
CA-5482,2027-04-10,557.94,4,Furniture,2
CA-5483,2027-04-11,574.58,9,Technology,1
CA-5484,2027-04-12,218.01,8,Furniture,1
CA-5485,2027-04-13,744.85,4,Office Supplies,2
CA-5486,2027-04-14,34.95,1,Technology,0
CA-5487,2027-04-15,361.28,4,Technology,0
CA-5488,2027-04-16,782.41,3,Office Supplies,2
CA-5489,2027-04-17,568.25,6,Office Supplies,1
CA-5490,2027-04-18,268.55,5,Furniture,0
CA-5491,2027-04-19,698.0,5,Furniture,2
CA-5492,2027-04-20,571.72,2,Technology,2
CA-5493,2027-04-21,798.28,3,Office Supplies,2
CA-5494,2027-04-22,737.67,6,Office Supplies,2
CA-5495,2027-04-23,614.01,2,Furniture,2
CA-5496,2027-04-24,493.3,4,Furniture,0
CA-5497,2027-04-25,141.85,2,Technology,0
CA-5498,2027-04-26,268.72,9,Office Supplies,1
CA-5499,2027-04-27,424.91,3,Office Supplies,0
CA-5500,2027-04-28,603.31,6,Office Supplies,1
CA-5501,2027-04-29,518.57,1,Office Supplies,2
CA-5502,2027-04-30,295.3,3,Furniture,0
CA-5503,2027-05-01,16.4,8,Furniture,1
CA-5504,2027-05-02,501.28,5,Furniture,1
CA-5505,2027-05-03,292.77,8,Technology,1
CA-5506,2027-05-04,737.26,2,Office Supplies,2
CA-5507,2027-05-05,33.71,7,Furniture,1
CA-5508,2027-05-06,588.98,9,Office Supplies,1
CA-5509,2027-05-07,942.06,7,Furniture,2
CA-5510,2027-05-08,182.67,3,Technology,0
CA-5511,2027-05-09,476.93,7,Furniture,1
CA-5512,2027-05-10,100.51,8,Technology,1
CA-5513,2027-05-11,629.43,1,Office Supplies,2
CA-5514,2027-05-12,555.03,3,Furniture,2
CA-5515,2027-05-13,413.29,5,Furniture,0
CA-5516,2027-05-14,526.16,6,Furniture,1
CA-5517,2027-05-15,897.61,3,Office Supplies,2
CA-5518,2027-05-16,204.33,4,Technology,0
CA-5519,2027-05-17,32.34,5,Technology,0
CA-5520,2027-05-18,863.05,3,Furniture,2
CA-5521,2027-05-19,581.35,4,Office Supplies,2
CA-5522,2027-05-20,891.75,5,Technology,2
CA-5523,2027-05-21,600.98,2,Technology,2
CA-5524,2027-05-22,812.06,9,Technology,1
CA-5525,2027-05-23,435.38,8,Technology,1
CA-5526,2027-05-24,752.36,6,Technology,2
CA-5527,2027-05-25,913.91,3,Furniture,2
CA-5528,2027-05-26,576.4,2,Furniture,2
CA-5529,2027-05-27,188.98,7,Furniture,1
CA-5530,2027-05-28,276.11,8,Technology,1
CA-5531,2027-05-29,206.66,1,Technology,0
CA-5532,2027-05-30,254.39,6,Technology,1
CA-5533,2027-05-31,313.35,7,Furniture,1
CA-5534,2027-06-01,559.58,9,Technology,1
CA-5535,2027-06-02,592.11,3,Furniture,2
CA-5536,2027-06-03,432.23,2,Technology,0
CA-5537,2027-06-04,619.27,5,Furniture,2
CA-5538,2027-06-05,90.76,1,Office Supplies,0
CA-5539,2027-06-06,96.91,6,Technology,0
CA-5540,2027-06-07,180.11,9,Technology,1
CA-5541,2027-06-08,522.9,9,Furniture,1
CA-5542,2027-06-09,221.85,7,Technology,1
CA-5543,2027-06-10,290.45,7,Furniture,1
CA-5544,2027-06-11,406.31,8,Furniture,1
CA-5545,2027-06-12,813.75,2,Office Supplies,2
CA-5546,2027-06-13,23.72,6,Office Supplies,0
CA-5547,2027-06-14,652.89,5,Technology,2
CA-5548,2027-06-15,672.19,5,Technology,2
CA-5549,2027-06-16,800.67,3,Furniture,2
CA-5550,2027-06-17,933.43,3,Furniture,2
CA-5551,2027-06-18,29.94,6,Furniture,0
CA-5552,2027-06-19,162.25,7,Furniture,1
CA-5553,2027-06-20,887.31,1,Technology,2
CA-5554,2027-06-21,463.93,3,Office Supplies,0
CA-5555,2027-06-22,568.94,1,Technology,2
CA-5556,2027-06-23,666.4,3,Technology,2
CA-5557,2027-06-24,682.28,5,Technology,2
CA-5558,2027-06-25,932.42,9,Office Supplies,1
CA-5559,2027-06-26,996.98,3,Technology,2
CA-5560,2027-06-27,722.96,9,Office Supplies,1
CA-5561,2027-06-28,294.35,1,Furniture,0
CA-5562,2027-06-29,880.95,6,Technology,2
CA-5563,2027-06-30,58.73,9,Furniture,1
CA-5564,2027-07-01,238.77,5,Furniture,0
CA-5565,2027-07-02,898.41,2,Furniture,2
CA-5566,2027-07-03,263.63,5,Technology,0
CA-5567,2027-07-04,228.44,1,Furniture,0
CA-5568,2027-07-05,146.74,9,Technology,1
CA-5569,2027-07-06,860.52,9,Furniture,1
CA-5570,2027-07-07,505.06,6,Technology,1
CA-5571,2027-07-08,678.14,9,Technology,1
CA-5572,2027-07-09,246.68,3,Technology,0
CA-5573,2027-07-10,760.46,4,Furniture,2
CA-5574,2027-07-11,762.41,6,Technology,2
CA-5575,2027-07-12,319.47,4,Furniture,0
CA-5576,2027-07-13,416.58,1,Office Supplies,0
CA-5577,2027-07-14,217.59,7,Furniture,1
CA-5578,2027-07-15,976.8,5,Furniture,2
CA-5579,2027-07-16,649.15,8,Technology,1
CA-5580,2027-07-17,935.2,9,Furniture,1
CA-5581,2027-07-18,310.35,5,Office Supplies,0
CA-5582,2027-07-19,784.07,8,Technology,1
CA-5583,2027-07-20,768.2,1,Furniture,2
CA-5584,2027-07-21,694.74,1,Furniture,2
CA-5585,2027-07-22,965.98,7,Technology,2
CA-5586,2027-07-23,399.62,6,Technology,1
CA-5587,2027-07-24,139.41,5,Furniture,0
CA-5588,2027-07-25,674.99,5,Furniture,2
CA-5589,2027-07-26,732.02,9,Technology,1
CA-5590,2027-07-27,579.31,1,Technology,2
CA-5591,2027-07-28,214.75,8,Office Supplies,1
CA-5592,2027-07-29,509.41,2,Office Supplies,0
CA-5593,2027-07-30,319.07,7,Office Supplies,1
CA-5594,2027-07-31,433.19,6,Technology,1
CA-5595,2027-08-01,648.77,2,Technology,2
CA-5596,2027-08-02,747.76,3,Technology,2
CA-5597,2027-08-03,239.9,4,Furniture,0
CA-5598,2027-08-04,411.27,7,Technology,1
CA-5599,2027-08-05,276.47,8,Furniture,1
CA-5600,2027-08-06,206.65,2,Technology,0
CA-5601,2027-08-07,785.55,8,Technology,1
CA-5602,2027-08-08,910.16,9,Furniture,1
CA-5603,2027-08-09,376.53,7,Technology,1
CA-5604,2027-08-10,753.77,1,Technology,2
CA-5605,2027-08-11,898.03,6,Technology,2
CA-5606,2027-08-12,847.66,8,Office Supplies,1
CA-5607,2027-08-13,190.99,5,Technology,0
CA-5608,2027-08-14,956.73,2,Furniture,2
CA-5609,2027-08-15,382.91,5,Furniture,0
CA-5610,2027-08-16,345.85,8,Furniture,1
CA-5611,2027-08-17,71.81,2,Technology,0
CA-5612,2027-08-18,491.31,1,Furniture,0
CA-5613,2027-08-19,117.92,4,Office Supplies,0
CA-5614,2027-08-20,256.05,4,Furniture,0
CA-5615,2027-08-21,323.77,9,Technology,1
CA-5616,2027-08-22,810.74,3,Office Supplies,2
CA-5617,2027-08-23,876.73,4,Furniture,2
CA-5618,2027-08-24,309.44,3,Office Supplies,0
CA-5619,2027-08-25,860.11,2,Furniture,2
CA-5620,2027-08-26,858.66,4,Technology,2
CA-5621,2027-08-27,767.0,8,Office Supplies,1
CA-5622,2027-08-28,155.23,1,Furniture,0
CA-5623,2027-08-29,693.42,8,Furniture,1
CA-5624,2027-08-30,945.57,8,Office Supplies,1
CA-5625,2027-08-31,685.72,3,Office Supplies,2
CA-5626,2027-09-01,338.3,6,Office Supplies,1
CA-5627,2027-09-02,505.57,4,Office Supplies,2
CA-5628,2027-09-03,649.27,1,Furniture,2
CA-5629,2027-09-04,515.46,1,Furniture,0
CA-5630,2027-09-05,128.75,5,Furniture,0
CA-5631,2027-09-06,318.94,8,Technology,1
CA-5632,2027-09-07,804.37,1,Office Supplies,2
CA-5633,2027-09-08,862.8,2,Furniture,2
CA-5634,2027-09-09,145.93,7,Office Supplies,1
CA-5635,2027-09-10,952.86,8,Office Supplies,1
CA-5636,2027-09-11,335.53,3,Furniture,0
CA-5637,2027-09-12,665.69,8,Office Supplies,1
CA-5638,2027-09-13,754.31,1,Office Supplies,2
CA-5639,2027-09-14,813.83,9,Office Supplies,1
CA-5640,2027-09-15,946.29,2,Office Supplies,2
CA-5641,2027-09-16,319.79,2,Office Supplies,0
CA-5642,2027-09-17,859.92,4,Furniture,2
CA-5643,2027-09-18,140.37,3,Furniture,0
CA-5644,2027-09-19,707.99,4,Office Supplies,2
CA-5645,2027-09-20,744.56,6,Office Supplies,2
CA-5646,2027-09-21,680.95,7,Office Supplies,1
CA-5647,2027-09-22,259.79,5,Technology,0
CA-5648,2027-09-23,874.31,2,Office Supplies,2
CA-5649,2027-09-24,177.17,3,Technology,0
CA-5650,2027-09-25,63.1,3,Technology,0
CA-5651,2027-09-26,720.29,5,Technology,2
CA-5652,2027-09-27,480.72,5,Furniture,1
CA-5653,2027-09-28,850.61,4,Technology,2
CA-5654,2027-09-29,389.56,8,Office Supplies,1
CA-5655,2027-09-30,176.6,6,Office Supplies,0
CA-5656,2027-10-01,838.08,6,Furniture,2
CA-5657,2027-10-02,553.42,1,Furniture,2
CA-5658,2027-10-03,197.3,6,Office Supplies,0
CA-5659,2027-10-04,723.18,3,Furniture,2
CA-5660,2027-10-05,516.0,6,Furniture,1
CA-5661,2027-10-06,608.27,6,Technology,1
CA-5662,2027-10-07,466.29,2,Technology,0
CA-5663,2027-10-08,830.42,1,Furniture,2
CA-5664,2027-10-09,831.27,3,Office Supplies,2
CA-5665,2027-10-10,712.29,5,Technology,2
CA-5666,2027-10-11,114.35,4,Office Supplies,0
CA-5667,2027-10-12,840.47,7,Furniture,1
CA-5668,2027-10-13,674.3,4,Office Supplies,2
CA-5669,2027-10-14,700.05,8,Office Supplies,1
CA-5670,2027-10-15,369.35,7,Office Supplies,1
CA-5671,2027-10-16,880.49,9,Office Supplies,1
CA-5672,2027-10-17,728.12,1,Furniture,2
CA-5673,2027-10-18,121.46,5,Furniture,0
CA-5674,2027-10-19,413.7,4,Technology,0
CA-5675,2027-10-20,887.52,6,Technology,2
CA-5676,2027-10-21,56.72,1,Technology,0
CA-5677,2027-10-22,961.8,6,Technology,2
CA-5678,2027-10-23,682.37,1,Office Supplies,2
CA-5679,2027-10-24,635.06,1,Technology,2
CA-5680,2027-10-25,277.85,8,Technology,1
CA-5681,2027-10-26,256.3,2,Office Supplies,0
CA-5682,2027-10-27,942.64,6,Furniture,2
CA-5683,2027-10-28,305.29,6,Technology,1
CA-5684,2027-10-29,777.75,6,Furniture,2
CA-5685,2027-10-30,399.19,8,Technology,1
CA-5686,2027-10-31,147.86,4,Furniture,0
CA-5687,2027-11-01,20.61,3,Technology,0
CA-5688,2027-11-02,548.81,6,Furniture,1
CA-5689,2027-11-03,976.02,4,Furniture,2
CA-5690,2027-11-04,375.44,2,Technology,0
CA-5691,2027-11-05,363.62,6,Furniture,1
CA-5692,2027-11-06,350.65,5,Technology,0
CA-5693,2027-11-07,525.34,9,Technology,1
CA-5694,2027-11-08,446.26,6,Office Supplies,1
CA-5695,2027-11-09,881.12,3,Technology,2
CA-5696,2027-11-10,510.47,5,Technology,1
CA-5697,2027-11-11,512.68,8,Technology,1
CA-5698,2027-11-12,146.99,9,Technology,1
CA-5699,2027-11-13,982.91,8,Office Supplies,1
CA-5700,2027-11-14,257.47,3,Office Supplies,0
CA-5701,2027-11-15,82.63,9,Office Supplies,1
CA-5702,2027-11-16,666.51,3,Office Supplies,2
CA-5703,2027-11-17,599.41,8,Furniture,1
CA-5704,2027-11-18,420.99,9,Technology,1
CA-5705,2027-11-19,427.97,7,Office Supplies,1
CA-5706,2027-11-20,787.21,4,Technology,2
CA-5707,2027-11-21,203.76,9,Office Supplies,1
CA-5708,2027-11-22,822.05,3,Technology,2
CA-5709,2027-11-23,652.26,3,Furniture,2
CA-5710,2027-11-24,424.78,2,Office Supplies,0
CA-5711,2027-11-25,463.45,3,Furniture,0
CA-5712,2027-11-26,264.08,1,Furniture,0
CA-5713,2027-11-27,754.59,4,Technology,2
CA-5714,2027-11-28,517.75,8,Office Supplies,1
CA-5715,2027-11-29,327.65,5,Furniture,0
CA-5716,2027-11-30,600.09,2,Technology,2
CA-5717,2027-12-01,995.78,3,Technology,2
CA-5718,2027-12-02,440.91,1,Technology,0
CA-5719,2027-12-03,921.48,2,Furniture,2
CA-5720,2027-12-04,351.57,1,Technology,0
CA-5721,2027-12-05,64.19,2,Technology,0
CA-5722,2027-12-06,212.2,3,Technology,0
CA-5723,2027-12-07,424.51,1,Furniture,0
CA-5724,2027-12-08,227.44,9,Technology,1
CA-5725,2027-12-09,10.22,5,Furniture,0
CA-5726,2027-12-10,915.85,8,Technology,1
CA-5727,2027-12-11,845.44,5,Furniture,2
CA-5728,2027-12-12,744.87,8,Furniture,1
CA-5729,2027-12-13,176.14,7,Office Supplies,1
CA-5730,2027-12-14,129.16,4,Office Supplies,0
CA-5731,2027-12-15,76.93,7,Office Supplies,1
CA-5732,2027-12-16,726.79,6,Furniture,2
CA-5733,2027-12-17,929.52,3,Technology,2
CA-5734,2027-12-18,436.23,9,Technology,1
CA-5735,2027-12-19,127.95,9,Furniture,1
CA-5736,2027-12-20,517.27,5,Technology,1
CA-5737,2027-12-21,355.34,8,Furniture,1
CA-5738,2027-12-22,381.08,7,Technology,1
CA-5739,2027-12-23,625.12,9,Furniture,1
CA-5740,2027-12-24,721.53,7,Office Supplies,1
CA-5741,2027-12-25,119.5,4,Office Supplies,0
CA-5742,2027-12-26,45.23,4,Technology,0
CA-5743,2027-12-27,994.39,8,Technology,1
CA-5744,2027-12-28,240.4,6,Technology,1
CA-5745,2027-12-29,63.29,9,Technology,1
CA-5746,2027-12-30,197.98,7,Office Supplies,1
CA-5747,2027-12-31,48.57,7,Office Supplies,1
CA-5748,2028-01-01,397.89,4,Furniture,0
CA-5749,2028-01-02,804.38,3,Technology,2
CA-5750,2028-01-03,347.83,8,Office Supplies,1
CA-5751,2028-01-04,449.74,7,Furniture,1
CA-5752,2028-01-05,678.83,4,Furniture,2
CA-5753,2028-01-06,513.81,4,Furniture,2
CA-5754,2028-01-07,862.83,1,Office Supplies,2
CA-5755,2028-01-08,867.38,7,Furniture,1
CA-5756,2028-01-09,19.81,1,Technology,0
CA-5757,2028-01-10,780.27,4,Furniture,2
CA-5758,2028-01-11,466.13,3,Furniture,0
CA-5759,2028-01-12,988.95,3,Office Supplies,2
CA-5760,2028-01-13,488.4,1,Furniture,0
CA-5761,2028-01-14,987.03,4,Office Supplies,2
CA-5762,2028-01-15,757.02,1,Office Supplies,2
CA-5763,2028-01-16,256.12,8,Technology,1
CA-5764,2028-01-17,543.01,1,Furniture,2
CA-5765,2028-01-18,992.21,6,Technology,2
CA-5766,2028-01-19,858.96,7,Technology,1
CA-5767,2028-01-20,106.39,2,Furniture,0
CA-5768,2028-01-21,709.31,4,Furniture,2
CA-5769,2028-01-22,352.12,3,Office Supplies,0
CA-5770,2028-01-23,16.91,9,Furniture,1
CA-5771,2028-01-24,409.45,7,Office Supplies,1
CA-5772,2028-01-25,242.41,2,Technology,0
CA-5773,2028-01-26,820.68,6,Technology,2
CA-5774,2028-01-27,343.96,9,Office Supplies,1
CA-5775,2028-01-28,829.25,3,Furniture,2
CA-5776,2028-01-29,10.59,6,Furniture,0
CA-5777,2028-01-30,314.74,3,Office Supplies,0
CA-5778,2028-01-31,248.75,3,Technology,0
CA-5779,2028-02-01,241.23,4,Office Supplies,0
CA-5780,2028-02-02,77.5,9,Furniture,1
CA-5781,2028-02-03,195.25,8,Furniture,1
CA-5782,2028-02-04,559.99,1,Office Supplies,2
CA-5783,2028-02-05,298.45,1,Furniture,0
CA-5784,2028-02-06,423.22,7,Technology,1
CA-5785,2028-02-07,383.1,3,Office Supplies,0
CA-5786,2028-02-08,877.15,7,Technology,1
CA-5787,2028-02-09,906.25,9,Technology,1
CA-5788,2028-02-10,498.03,3,Office Supplies,0
CA-5789,2028-02-11,336.85,3,Office Supplies,0
CA-5790,2028-02-12,115.73,2,Furniture,0
CA-5791,2028-02-13,953.87,1,Furniture,2
CA-5792,2028-02-14,69.62,9,Office Supplies,1
CA-5793,2028-02-15,304.67,6,Office Supplies,1
CA-5794,2028-02-16,305.09,6,Furniture,1
CA-5795,2028-02-17,327.2,8,Furniture,1
CA-5796,2028-02-18,172.64,5,Furniture,0
CA-5797,2028-02-19,785.33,9,Office Supplies,1
CA-5798,2028-02-20,131.27,5,Office Supplies,0
CA-5799,2028-02-21,638.56,2,Furniture,2
CA-5800,2028-02-22,132.61,6,Technology,0
CA-5801,2028-02-23,79.83,9,Technology,1
CA-5802,2028-02-24,910.34,3,Furniture,2
CA-5803,2028-02-25,198.23,4,Office Supplies,0
CA-5804,2028-02-26,823.04,8,Office Supplies,1
CA-5805,2028-02-27,549.18,6,Technology,1
CA-5806,2028-02-28,87.08,7,Furniture,1
CA-5807,2028-02-29,955.89,7,Technology,2
CA-5808,2028-03-01,254.49,4,Technology,0
CA-5809,2028-03-02,861.05,6,Furniture,2
CA-5810,2028-03-03,177.12,9,Technology,1
CA-5811,2028-03-04,855.4,3,Office Supplies,2
CA-5812,2028-03-05,23.1,8,Technology,1
CA-5813,2028-03-06,516.66,7,Furniture,1
CA-5814,2028-03-07,771.75,4,Office Supplies,2
CA-5815,2028-03-08,935.45,3,Office Supplies,2
CA-5816,2028-03-09,910.11,7,Technology,1
CA-5817,2028-03-10,821.43,9,Office Supplies,1
CA-5818,2028-03-11,889.31,3,Furniture,2
CA-5819,2028-03-12,207.23,9,Technology,1
CA-5820,2028-03-13,291.34,8,Office Supplies,1
CA-5821,2028-03-14,296.08,3,Furniture,0
CA-5822,2028-03-15,383.28,8,Technology,1
CA-5823,2028-03-16,399.39,4,Furniture,0
CA-5824,2028-03-17,549.11,6,Office Supplies,1
CA-5825,2028-03-18,168.28,2,Technology,0
CA-5826,2028-03-19,694.33,8,Technology,1
CA-5827,2028-03-20,175.89,9,Office Supplies,1
CA-5828,2028-03-21,317.21,7,Furniture,1
CA-5829,2028-03-22,508.31,8,Office Supplies,1
CA-5830,2028-03-23,798.48,7,Technology,1
CA-5831,2028-03-24,742.07,4,Technology,2
CA-5832,2028-03-25,649.08,1,Office Supplies,2
CA-5833,2028-03-26,164.22,3,Furniture,0
CA-5834,2028-03-27,551.57,7,Office Supplies,1
CA-5835,2028-03-28,96.57,7,Furniture,1
CA-5836,2028-03-29,383.59,3,Furniture,0
CA-5837,2028-03-30,419.38,1,Technology,0
CA-5838,2028-03-31,49.41,9,Furniture,1
CA-5839,2028-04-01,281.25,6,Technology,1
CA-5840,2028-04-02,956.09,7,Furniture,2
CA-5841,2028-04-03,954.1,1,Furniture,2
CA-5842,2028-04-04,358.8,1,Technology,0
CA-5843,2028-04-05,52.67,4,Furniture,0
CA-5844,2028-04-06,187.3,7,Office Supplies,1
CA-5845,2028-04-07,398.3,8,Furniture,1
CA-5846,2028-04-08,948.3,9,Technology,1
CA-5847,2028-04-09,149.79,1,Technology,0
CA-5848,2028-04-10,765.88,4,Office Supplies,2
CA-5849,2028-04-11,117.6,4,Furniture,0
CA-5850,2028-04-12,981.45,3,Office Supplies,2
CA-5851,2028-04-13,387.8,7,Furniture,1
CA-5852,2028-04-14,777.48,1,Office Supplies,2
CA-5853,2028-04-15,349.17,9,Technology,1
CA-5854,2028-04-16,631.39,8,Technology,1
CA-5855,2028-04-17,200.1,2,Office Supplies,0
CA-5856,2028-04-18,154.56,2,Furniture,0
CA-5857,2028-04-19,938.68,8,Furniture,1
CA-5858,2028-04-20,918.47,1,Technology,2
CA-5859,2028-04-21,888.59,7,Furniture,1
CA-5860,2028-04-22,629.18,9,Office Supplies,1
CA-5861,2028-04-23,810.19,3,Office Supplies,2
CA-5862,2028-04-24,78.35,7,Furniture,1
CA-5863,2028-04-25,341.44,6,Technology,1
CA-5864,2028-04-26,320.57,7,Technology,1
CA-5865,2028-04-27,639.29,7,Technology,1
CA-5866,2028-04-28,362.4,1,Technology,0
CA-5867,2028-04-29,157.02,3,Technology,0
CA-5868,2028-04-30,600.5,1,Office Supplies,2
CA-5869,2028-05-01,816.24,5,Furniture,2
CA-5870,2028-05-02,388.3,3,Office Supplies,0
